TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Quarter,Year,Age Group,Revenue Band
TX040274,2023-11-24,CUST2396,Female,26,Groceries,12,38.0,456.0,4,2023,Youth,Medium
TX040275,2023-11-24,CUST3188,Female,40,Beauty,7,140.0,980.0,4,2023,Youth,High
TX040276,2023-11-24,CUST3461,Female,61,Clothing,18,326.0,5868.0,4,2023,Retired,High
TX040277,2023-11-24,CUST2919,Female,18,Electronics,11,256.0,2816.0,4,2023,,High
TX040278,2023-11-24,CUST9980,Male,41,Sports,4,378.0,1512.0,4,2023,Middle Aged,High
TX040279,2023-11-24,CUST0453,Female,70,Groceries,1,317.0,317.0,4,2023,Retired,Medium
TX040280,2023-11-24,CUST0380,Male,51,Clothing,9,389.0,3501.0,4,2023,Middle Aged,High
TX040281,2023-11-24,CUST1927,Female,65,Clothing,16,162.0,2592.0,4,2023,Retired,High
TX040282,2023-11-24,CUST6852,Male,42,Clothing,3,315.0,945.0,4,2023,Middle Aged,High
TX040283,2023-11-24,CUST5051,Female,44,Beauty,4,407.0,1628.0,4,2023,Middle Aged,High
TX040284,2023-11-24,CUST8660,Female,61,Electronics,16,108.0,1728.0,4,2023,Retired,High
TX040285,2023-11-24,CUST9759,Male,39,Sports,8,440.0,3520.0,4,2023,Youth,High
TX040286,2023-11-24,CUST3481,Female,20,Clothing,19,91.0,1729.0,4,2023,Teenager,High
TX040287,2023-11-24,CUST0982,Female,53,Groceries,15,204.0,3060.0,4,2023,Middle Aged,High
TX040288,2023-11-24,CUST5269,Male,61,Books,13,408.0,5304.0,4,2023,Retired,High
TX040289,2023-11-24,CUST6750,Female,67,Beauty,5,418.0,2090.0,4,2023,Retired,High
TX040290,2023-11-24,CUST2661,Male,46,Electronics,16,50.0,800.0,4,2023,Middle Aged,High
TX040291,2023-11-24,CUST0334,Male,67,Groceries,4,118.0,472.0,4,2023,Retired,Medium
TX040292,2023-11-24,CUST6235,Female,67,Groceries,13,110.0,1430.0,4,2023,Retired,High
TX040293,2023-11-24,CUST4673,Female,43,Beauty,19,468.0,8892.0,4,2023,Middle Aged,High
TX040294,2023-11-24,CUST3588,Male,21,Books,16,410.0,6560.0,4,2023,Teenager,High
TX040295,2023-11-24,CUST5014,Female,64,Sports,3,94.0,282.0,4,2023,Retired,Medium
TX040296,2023-11-24,CUST9312,Male,19,Clothing,17,494.0,8398.0,4,2023,Teenager,High
TX040297,2023-11-24,CUST0954,Female,53,Clothing,8,103.0,824.0,4,2023,Middle Aged,High
TX040298,2023-11-24,CUST2241,Male,41,Clothing,19,435.0,8265.0,4,2023,Middle Aged,High
TX040299,2023-11-24,CUST4995,Female,64,Groceries,1,160.0,160.0,4,2023,Retired,Medium
TX040300,2023-11-24,CUST3990,Male,58,Groceries,19,281.0,5339.0,4,2023,Middle Aged,High
TX040301,2023-11-24,CUST9734,Female,31,Electronics,16,441.0,7056.0,4,2023,Youth,High
TX040302,2023-11-24,CUST5266,Male,68,Beauty,1,258.0,258.0,4,2023,Retired,Medium
TX040303,2023-11-24,CUST3750,Female,25,Sports,5,375.0,1875.0,4,2023,Teenager,High
TX040304,2023-11-24,CUST9600,Male,39,Groceries,20,20.0,400.0,4,2023,Youth,Medium
TX040305,2023-11-24,CUST4128,Male,30,Electronics,17,30.0,510.0,4,2023,Youth,High
TX040306,2023-11-24,CUST0286,Female,67,Books,3,366.0,1098.0,4,2023,Retired,High
TX040307,2023-11-24,CUST5380,Female,54,Groceries,5,436.0,2180.0,4,2023,Middle Aged,High
TX040308,2023-11-24,CUST8036,Female,64,Books,18,107.0,1926.0,4,2023,Retired,High
TX040309,2023-11-24,CUST7546,Female,18,Clothing,6,70.0,420.0,4,2023,,Medium
TX040310,2023-11-24,CUST9709,Female,58,Sports,5,488.0,2440.0,4,2023,Middle Aged,High
TX040311,2023-11-24,CUST4801,Female,58,Clothing,16,22.0,352.0,4,2023,Middle Aged,Medium
TX040312,2023-11-24,CUST3638,Female,53,Electronics,2,489.0,978.0,4,2023,Middle Aged,High
TX040313,2023-11-24,CUST6790,Female,33,Books,4,280.0,1120.0,4,2023,Youth,High
TX040314,2023-11-24,CUST9837,Female,26,Electronics,1,474.0,474.0,4,2023,Youth,Medium
TX040315,2023-11-24,CUST2305,Female,44,Sports,12,458.0,5496.0,4,2023,Middle Aged,High
TX040316,2023-11-24,CUST2420,Female,65,Groceries,4,465.0,1860.0,4,2023,Retired,High
TX040317,2023-11-24,CUST5859,Male,66,Beauty,10,184.0,1840.0,4,2023,Retired,High
TX040318,2023-11-24,CUST4588,Female,50,Books,8,303.0,2424.0,4,2023,Middle Aged,High
TX040319,2023-11-24,CUST2770,Male,50,Groceries,16,310.0,4960.0,4,2023,Middle Aged,High
TX040320,2023-11-24,CUST4382,Male,31,Electronics,15,42.0,630.0,4,2023,Youth,High
TX040321,2023-11-24,CUST1396,Female,66,Electronics,20,471.0,9420.0,4,2023,Retired,High
TX040322,2023-11-24,CUST4342,Male,35,Clothing,17,447.0,7599.0,4,2023,Youth,High
TX040323,2023-11-24,CUST9122,Female,54,Electronics,19,353.0,6707.0,4,2023,Middle Aged,High
TX040324,2023-11-24,CUST0436,Male,29,Groceries,8,58.0,464.0,4,2023,Youth,Medium
TX040325,2023-11-24,CUST1321,Male,50,Groceries,7,358.0,2506.0,4,2023,Middle Aged,High
TX040326,2023-11-24,CUST5775,Female,25,Clothing,3,167.0,501.0,4,2023,Teenager,High
TX040327,2023-11-24,CUST9209,Male,34,Sports,13,358.0,4654.0,4,2023,Youth,High
TX040328,2023-11-24,CUST9570,Male,49,Sports,17,66.0,1122.0,4,2023,Middle Aged,High
TX040329,2023-11-24,CUST9428,Female,21,Books,1,172.0,172.0,4,2023,Teenager,Medium
TX040330,2023-11-24,CUST3006,Female,60,Sports,2,25.0,50.0,4,2023,Middle Aged,Low
TX040331,2023-11-24,CUST8355,Female,63,Books,3,493.0,1479.0,4,2023,Retired,High
TX040332,2023-11-24,CUST2300,Female,48,Electronics,19,192.0,3648.0,4,2023,Middle Aged,High
TX040333,2023-11-24,CUST4361,Male,61,Groceries,13,182.0,2366.0,4,2023,Retired,High
TX040334,2023-11-24,CUST5738,Female,53,Groceries,13,121.0,1573.0,4,2023,Middle Aged,High
TX040335,2023-11-24,CUST7936,Female,23,Sports,7,72.0,504.0,4,2023,Teenager,High
TX040336,2023-11-24,CUST6593,Female,43,Groceries,18,212.0,3816.0,4,2023,Middle Aged,High
TX040337,2023-11-24,CUST2074,Male,36,Books,18,242.0,4356.0,4,2023,Youth,High
TX040338,2023-11-24,CUST3411,Female,37,Electronics,17,20.0,340.0,4,2023,Youth,Medium
TX040339,2023-11-24,CUST9712,Male,40,Beauty,17,491.0,8347.0,4,2023,Youth,High
TX040340,2023-11-24,CUST9117,Male,57,Beauty,17,419.0,7123.0,4,2023,Middle Aged,High
TX040341,2023-11-24,CUST7569,Female,51,Sports,16,79.0,1264.0,4,2023,Middle Aged,High
TX040342,2023-11-24,CUST5974,Female,70,Sports,14,229.0,3206.0,4,2023,Retired,High
TX040343,2023-11-24,CUST8072,Male,67,Electronics,6,115.0,690.0,4,2023,Retired,High
TX040344,2023-11-24,CUST8623,Male,63,Clothing,8,47.0,376.0,4,2023,Retired,Medium
TX040345,2023-11-24,CUST1575,Female,43,Beauty,4,373.0,1492.0,4,2023,Middle Aged,High
TX040346,2023-11-24,CUST5542,Female,48,Beauty,17,99.0,1683.0,4,2023,Middle Aged,High
TX040347,2023-11-24,CUST6052,Female,35,Electronics,6,181.0,1086.0,4,2023,Youth,High
TX040348,2023-11-24,CUST5163,Female,21,Sports,13,487.0,6331.0,4,2023,Teenager,High
TX040349,2023-11-24,CUST9069,Female,29,Clothing,16,149.0,2384.0,4,2023,Youth,High
TX040350,2023-11-24,CUST2277,Female,33,Sports,10,496.0,4960.0,4,2023,Youth,High
TX040351,2023-11-24,CUST3154,Female,37,Clothing,1,492.0,492.0,4,2023,Youth,Medium
TX040352,2023-11-24,CUST8909,Male,39,Clothing,11,99.0,1089.0,4,2023,Youth,High
TX040353,2023-11-24,CUST4488,Male,18,Sports,20,255.0,5100.0,4,2023,,High
TX040354,2023-11-24,CUST9392,Male,44,Beauty,14,426.0,5964.0,4,2023,Middle Aged,High
TX040355,2023-11-24,CUST2876,Female,37,Clothing,1,37.0,37.0,4,2023,Youth,Low
TX040356,2023-11-24,CUST3343,Male,50,Beauty,9,345.0,3105.0,4,2023,Middle Aged,High
TX040357,2023-11-24,CUST1087,Male,41,Sports,9,451.0,4059.0,4,2023,Middle Aged,High
TX040358,2023-11-24,CUST0266,Male,45,Electronics,12,465.0,5580.0,4,2023,Middle Aged,High
TX040359,2023-11-24,CUST1235,Male,26,Electronics,11,351.0,3861.0,4,2023,Youth,High
TX040360,2023-11-24,CUST2317,Male,24,Beauty,2,306.0,612.0,4,2023,Teenager,High
TX040361,2023-11-24,CUST3339,Male,20,Books,7,55.0,385.0,4,2023,Teenager,Medium
TX040362,2023-11-24,CUST6651,Female,46,Books,1,337.0,337.0,4,2023,Middle Aged,Medium
TX040363,2023-11-24,CUST6310,Male,64,Books,6,70.0,420.0,4,2023,Retired,Medium
TX040364,2023-11-24,CUST4477,Female,24,Books,12,257.0,3084.0,4,2023,Teenager,High
TX040365,2023-11-24,CUST1872,Female,39,Sports,5,332.0,1660.0,4,2023,Youth,High
TX040366,2023-11-24,CUST8606,Male,33,Clothing,1,408.0,408.0,4,2023,Youth,Medium
TX040367,2023-11-24,CUST0702,Male,37,Sports,6,312.0,1872.0,4,2023,Youth,High
TX040368,2023-11-24,CUST5261,Male,37,Electronics,11,385.0,4235.0,4,2023,Youth,High
TX040369,2023-11-24,CUST6147,Female,57,Electronics,20,328.0,6560.0,4,2023,Middle Aged,High
TX040370,2023-11-24,CUST9136,Female,55,Books,15,70.0,1050.0,4,2023,Middle Aged,High
TX040371,2023-11-24,CUST8207,Male,25,Groceries,19,342.0,6498.0,4,2023,Teenager,High
TX040372,2023-11-24,CUST4057,Female,40,Books,20,437.0,8740.0,4,2023,Youth,High
TX040373,2023-11-24,CUST9922,Male,35,Groceries,6,226.0,1356.0,4,2023,Youth,High
TX040374,2023-11-24,CUST1195,Male,68,Books,3,143.0,429.0,4,2023,Retired,Medium
TX040375,2023-11-24,CUST7445,Male,19,Beauty,20,367.0,7340.0,4,2023,Teenager,High
TX040376,2023-11-24,CUST7388,Male,62,Sports,5,384.0,1920.0,4,2023,Retired,High
TX040377,2023-11-24,CUST1271,Female,37,Sports,16,344.0,5504.0,4,2023,Youth,High
TX040378,2023-11-24,CUST2154,Male,24,Groceries,9,423.0,3807.0,4,2023,Teenager,High
TX040379,2023-11-24,CUST9016,Female,22,Books,19,330.0,6270.0,4,2023,Teenager,High
TX040380,2023-11-24,CUST8029,Male,64,Groceries,4,190.0,760.0,4,2023,Retired,High
TX040381,2023-11-24,CUST9543,Female,46,Sports,2,51.0,102.0,4,2023,Middle Aged,Medium
TX040382,2023-11-24,CUST9281,Female,65,Beauty,11,316.0,3476.0,4,2023,Retired,High
TX040383,2023-11-24,CUST9613,Female,34,Groceries,9,326.0,2934.0,4,2023,Youth,High
TX040384,2023-11-24,CUST0616,Male,22,Groceries,6,423.0,2538.0,4,2023,Teenager,High
TX040385,2023-11-24,CUST8841,Female,70,Clothing,13,98.0,1274.0,4,2023,Retired,High
TX040386,2023-11-24,CUST9426,Female,35,Groceries,6,365.0,2190.0,4,2023,Youth,High
TX040387,2023-11-24,CUST7243,Male,36,Sports,20,20.0,400.0,4,2023,Youth,Medium
TX040388,2023-11-24,CUST8650,Female,42,Electronics,5,145.0,725.0,4,2023,Middle Aged,High
TX040389,2023-11-24,CUST7063,Female,44,Groceries,15,121.0,1815.0,4,2023,Middle Aged,High
TX040390,2023-11-24,CUST2463,Female,31,Sports,8,10.0,80.0,4,2023,Youth,Low
TX040391,2023-11-24,CUST4783,Female,50,Beauty,7,375.0,2625.0,4,2023,Middle Aged,High
TX040392,2023-11-24,CUST1815,Female,68,Groceries,13,190.0,2470.0,4,2023,Retired,High
TX040393,2023-11-24,CUST3330,Male,27,Books,18,250.0,4500.0,4,2023,Youth,High
TX040394,2023-11-24,CUST4466,Female,53,Beauty,10,356.0,3560.0,4,2023,Middle Aged,High
TX040395,2023-11-24,CUST0844,Male,50,Books,6,227.0,1362.0,4,2023,Middle Aged,High
TX040396,2023-11-24,CUST2788,Female,34,Beauty,20,186.0,3720.0,4,2023,Youth,High
TX040397,2023-11-24,CUST5502,Female,68,Clothing,3,35.0,105.0,4,2023,Retired,Medium
TX040398,2023-11-24,CUST8762,Female,27,Books,11,427.0,4697.0,4,2023,Youth,High
TX040399,2023-11-24,CUST9232,Male,19,Books,15,386.0,5790.0,4,2023,Teenager,High
TX040400,2023-11-24,CUST7770,Male,24,Books,17,336.0,5712.0,4,2023,Teenager,High
TX040401,2023-11-24,CUST0454,Male,32,Electronics,6,63.0,378.0,4,2023,Youth,Medium
TX040402,2023-11-24,CUST6890,Female,56,Sports,16,446.0,7136.0,4,2023,Middle Aged,High
TX040403,2023-11-24,CUST7203,Female,58,Groceries,16,25.0,400.0,4,2023,Middle Aged,Medium
TX040404,2023-11-24,CUST0481,Male,52,Beauty,17,135.0,2295.0,4,2023,Middle Aged,High
TX040405,2023-11-24,CUST1264,Female,63,Books,7,414.0,2898.0,4,2023,Retired,High
TX040406,2023-11-24,CUST5868,Male,20,Sports,4,255.0,1020.0,4,2023,Teenager,High
TX040407,2023-11-24,CUST6885,Male,53,Sports,16,391.0,6256.0,4,2023,Middle Aged,High
TX040408,2023-11-24,CUST1882,Male,47,Groceries,13,273.0,3549.0,4,2023,Middle Aged,High
TX040409,2023-11-24,CUST0910,Male,47,Sports,2,323.0,646.0,4,2023,Middle Aged,High
TX040410,2023-11-24,CUST8183,Male,57,Sports,2,136.0,272.0,4,2023,Middle Aged,Medium
TX040411,2023-11-24,CUST3309,Male,22,Clothing,17,261.0,4437.0,4,2023,Teenager,High
TX040412,2023-11-24,CUST5448,Female,63,Sports,1,71.0,71.0,4,2023,Retired,Low
TX040413,2023-11-24,CUST5719,Female,67,Electronics,15,410.0,6150.0,4,2023,Retired,High
TX040414,2023-11-24,CUST1531,Male,56,Beauty,2,18.0,36.0,4,2023,Middle Aged,Low
TX040415,2023-11-24,CUST4542,Female,25,Books,5,37.0,185.0,4,2023,Teenager,Medium
TX040416,2023-11-24,CUST1605,Male,24,Electronics,12,97.0,1164.0,4,2023,Teenager,High
TX040417,2023-11-24,CUST4725,Female,60,Groceries,7,324.0,2268.0,4,2023,Middle Aged,High
TX040418,2023-11-24,CUST4820,Male,48,Groceries,13,335.0,4355.0,4,2023,Middle Aged,High
TX040419,2023-11-24,CUST8519,Female,51,Beauty,20,321.0,6420.0,4,2023,Middle Aged,High
TX040420,2023-11-24,CUST0909,Female,62,Clothing,17,100.0,1700.0,4,2023,Retired,High
TX040421,2023-11-24,CUST0570,Female,47,Electronics,16,430.0,6880.0,4,2023,Middle Aged,High
TX040422,2023-11-24,CUST9754,Male,42,Groceries,18,280.0,5040.0,4,2023,Middle Aged,High
TX040423,2023-11-24,CUST3433,Male,37,Sports,10,412.0,4120.0,4,2023,Youth,High
TX040424,2023-11-24,CUST3737,Male,24,Electronics,6,365.0,2190.0,4,2023,Teenager,High
TX040425,2023-11-24,CUST8749,Female,19,Beauty,12,480.0,5760.0,4,2023,Teenager,High
TX040426,2023-11-24,CUST7118,Female,37,Electronics,6,439.0,2634.0,4,2023,Youth,High
TX040427,2023-11-24,CUST3522,Female,45,Books,3,90.0,270.0,4,2023,Middle Aged,Medium
TX040428,2023-11-24,CUST2089,Female,56,Sports,17,250.0,4250.0,4,2023,Middle Aged,High
TX040429,2023-11-24,CUST6453,Male,19,Clothing,6,261.0,1566.0,4,2023,Teenager,High
TX040430,2023-11-24,CUST0056,Female,41,Sports,9,453.0,4077.0,4,2023,Middle Aged,High
TX040431,2023-11-24,CUST8925,Female,69,Clothing,18,281.0,5058.0,4,2023,Retired,High
TX040432,2023-11-24,CUST3909,Male,36,Clothing,8,310.0,2480.0,4,2023,Youth,High
TX040433,2023-11-24,CUST4818,Male,26,Groceries,17,77.0,1309.0,4,2023,Youth,High
TX040434,2023-11-24,CUST8528,Female,40,Clothing,17,463.0,7871.0,4,2023,Youth,High
TX040435,2023-11-24,CUST3092,Female,69,Sports,2,189.0,378.0,4,2023,Retired,Medium
TX040436,2023-11-24,CUST5805,Male,25,Groceries,13,75.0,975.0,4,2023,Teenager,High
TX040437,2023-11-24,CUST6955,Female,58,Beauty,1,485.0,485.0,4,2023,Middle Aged,Medium
TX040438,2023-11-24,CUST8087,Female,24,Clothing,9,93.0,837.0,4,2023,Teenager,High
TX040439,2023-11-24,CUST3647,Male,24,Groceries,19,466.0,8854.0,4,2023,Teenager,High
TX040440,2023-11-24,CUST1447,Female,65,Groceries,17,306.0,5202.0,4,2023,Retired,High
TX040441,2023-11-24,CUST2507,Male,65,Books,2,455.0,910.0,4,2023,Retired,High
TX040442,2023-11-24,CUST8875,Female,37,Books,10,176.0,1760.0,4,2023,Youth,High
TX040443,2023-11-24,CUST1449,Male,18,Beauty,8,45.0,360.0,4,2023,,Medium
TX040444,2023-11-24,CUST2993,Female,36,Groceries,12,391.0,4692.0,4,2023,Youth,High
TX040445,2023-11-24,CUST1869,Female,24,Beauty,2,419.0,838.0,4,2023,Teenager,High
TX040446,2023-11-24,CUST5646,Female,28,Books,4,117.0,468.0,4,2023,Youth,Medium
TX040447,2023-11-24,CUST1587,Male,27,Electronics,13,349.0,4537.0,4,2023,Youth,High
TX040448,2023-11-24,CUST5496,Male,44,Groceries,19,90.0,1710.0,4,2023,Middle Aged,High
TX040449,2023-11-24,CUST3900,Female,67,Clothing,3,347.0,1041.0,4,2023,Retired,High
TX040450,2023-11-24,CUST6497,Female,48,Beauty,9,223.0,2007.0,4,2023,Middle Aged,High
TX040451,2023-11-24,CUST5996,Male,59,Electronics,3,243.0,729.0,4,2023,Middle Aged,High
TX040452,2023-11-24,CUST8707,Male,45,Electronics,16,337.0,5392.0,4,2023,Middle Aged,High
TX040453,2023-11-24,CUST5854,Female,25,Electronics,3,87.0,261.0,4,2023,Teenager,Medium
TX040454,2023-11-24,CUST9324,Male,59,Groceries,13,395.0,5135.0,4,2023,Middle Aged,High
TX040455,2023-11-24,CUST4934,Female,34,Sports,6,297.0,1782.0,4,2023,Youth,High
TX040456,2023-11-24,CUST2400,Female,25,Groceries,11,340.0,3740.0,4,2023,Teenager,High
TX040457,2023-11-24,CUST7863,Male,61,Clothing,11,27.0,297.0,4,2023,Retired,Medium
TX040458,2023-11-24,CUST5106,Male,40,Groceries,11,354.0,3894.0,4,2023,Youth,High
TX040459,2023-11-24,CUST1122,Male,28,Clothing,2,443.0,886.0,4,2023,Youth,High
TX040460,2023-11-24,CUST1958,Female,51,Sports,1,188.0,188.0,4,2023,Middle Aged,Medium
TX040461,2023-11-24,CUST6703,Female,27,Books,19,311.0,5909.0,4,2023,Youth,High
TX040462,2023-11-24,CUST0158,Male,45,Electronics,10,439.0,4390.0,4,2023,Middle Aged,High
TX040463,2023-11-24,CUST3712,Female,55,Groceries,5,227.0,1135.0,4,2023,Middle Aged,High
TX040464,2023-11-24,CUST8958,Female,21,Clothing,18,313.0,5634.0,4,2023,Teenager,High
TX040465,2023-11-24,CUST4322,Female,26,Clothing,2,222.0,444.0,4,2023,Youth,Medium
TX040466,2023-11-24,CUST0487,Female,45,Sports,17,443.0,7531.0,4,2023,Middle Aged,High
TX040467,2023-11-24,CUST4157,Male,40,Beauty,9,123.0,1107.0,4,2023,Youth,High
TX040468,2023-11-24,CUST4597,Male,70,Books,1,55.0,55.0,4,2023,Retired,Low
TX040469,2023-11-24,CUST9510,Male,42,Books,13,64.0,832.0,4,2023,Middle Aged,High
TX040470,2023-11-24,CUST7509,Male,53,Sports,17,349.0,5933.0,4,2023,Middle Aged,High
TX040471,2023-11-24,CUST9322,Male,30,Groceries,8,356.0,2848.0,4,2023,Youth,High
TX040472,2023-11-24,CUST0801,Female,55,Electronics,11,305.0,3355.0,4,2023,Middle Aged,High
TX040473,2023-11-24,CUST8414,Male,57,Beauty,15,448.0,6720.0,4,2023,Middle Aged,High
TX040474,2023-11-24,CUST2269,Male,30,Electronics,1,434.0,434.0,4,2023,Youth,Medium
TX040475,2023-11-24,CUST4433,Male,57,Beauty,7,371.0,2597.0,4,2023,Middle Aged,High
TX040476,2023-11-24,CUST9583,Female,24,Beauty,20,106.0,2120.0,4,2023,Teenager,High
TX040477,2023-11-24,CUST3944,Female,35,Electronics,2,257.0,514.0,4,2023,Youth,High
TX040478,2023-11-24,CUST5646,Male,70,Clothing,3,276.0,828.0,4,2023,Retired,High
TX040479,2023-11-24,CUST2471,Male,29,Clothing,2,335.0,670.0,4,2023,Youth,High
TX040480,2023-11-24,CUST9438,Female,37,Groceries,11,306.0,3366.0,4,2023,Youth,High
TX040481,2023-11-24,CUST8182,Male,30,Books,9,161.0,1449.0,4,2023,Youth,High
TX040482,2023-11-24,CUST8477,Female,57,Books,20,10.0,200.0,4,2023,Middle Aged,Medium
TX040483,2023-11-24,CUST5503,Male,26,Clothing,18,34.0,612.0,4,2023,Youth,High
TX040484,2023-11-24,CUST2416,Male,31,Beauty,9,320.0,2880.0,4,2023,Youth,High
TX040485,2023-11-24,CUST9243,Female,69,Beauty,8,26.0,208.0,4,2023,Retired,Medium
TX040486,2023-11-24,CUST2761,Male,22,Groceries,10,384.0,3840.0,4,2023,Teenager,High
TX040487,2023-11-24,CUST7627,Female,18,Groceries,7,106.0,742.0,4,2023,,High
TX040488,2023-11-24,CUST6214,Male,55,Groceries,2,27.0,54.0,4,2023,Middle Aged,Low
TX040489,2023-11-24,CUST6709,Female,40,Beauty,8,150.0,1200.0,4,2023,Youth,High
TX040490,2023-11-24,CUST1021,Male,53,Clothing,4,433.0,1732.0,4,2023,Middle Aged,High
TX040491,2023-11-24,CUST7106,Male,38,Clothing,5,129.0,645.0,4,2023,Youth,High
TX040492,2023-11-24,CUST8465,Female,20,Electronics,13,449.0,5837.0,4,2023,Teenager,High
TX040493,2023-11-24,CUST9070,Female,26,Electronics,20,250.0,5000.0,4,2023,Youth,High
TX040494,2023-11-24,CUST9005,Male,34,Beauty,4,194.0,776.0,4,2023,Youth,High
TX040495,2023-11-24,CUST4649,Female,50,Clothing,19,479.0,9101.0,4,2023,Middle Aged,High
TX040496,2023-11-24,CUST5445,Male,46,Clothing,3,440.0,1320.0,4,2023,Middle Aged,High
TX040497,2023-11-24,CUST7388,Female,36,Beauty,4,376.0,1504.0,4,2023,Youth,High
TX040498,2023-11-24,CUST7465,Female,19,Books,2,198.0,396.0,4,2023,Teenager,Medium
TX040499,2023-11-24,CUST0867,Female,70,Groceries,15,155.0,2325.0,4,2023,Retired,High
TX040500,2023-11-24,CUST9625,Female,54,Books,9,226.0,2034.0,4,2023,Middle Aged,High
TX040501,2023-11-24,CUST7716,Female,31,Sports,8,137.0,1096.0,4,2023,Youth,High
TX040502,2023-11-24,CUST1845,Female,56,Clothing,11,184.0,2024.0,4,2023,Middle Aged,High
TX040503,2023-11-24,CUST1599,Female,38,Electronics,5,366.0,1830.0,4,2023,Youth,High
TX040504,2023-11-24,CUST3627,Male,54,Sports,18,38.0,684.0,4,2023,Middle Aged,High
TX040505,2023-11-24,CUST5501,Female,59,Clothing,8,66.0,528.0,4,2023,Middle Aged,High
TX040506,2023-11-24,CUST9553,Male,60,Sports,16,395.0,6320.0,4,2023,Middle Aged,High
TX040507,2023-11-24,CUST6357,Male,58,Sports,17,448.0,7616.0,4,2023,Middle Aged,High
TX040508,2023-11-24,CUST9804,Male,32,Books,17,138.0,2346.0,4,2023,Youth,High
TX040509,2023-11-24,CUST0619,Male,63,Groceries,1,422.0,422.0,4,2023,Retired,Medium
TX040510,2023-11-24,CUST8640,Female,44,Clothing,5,454.0,2270.0,4,2023,Middle Aged,High
TX040511,2023-11-24,CUST2951,Male,65,Beauty,14,186.0,2604.0,4,2023,Retired,High
TX040512,2023-11-24,CUST6452,Female,58,Groceries,13,70.0,910.0,4,2023,Middle Aged,High
TX040513,2023-11-24,CUST3080,Male,51,Electronics,20,416.0,8320.0,4,2023,Middle Aged,High
TX040514,2023-11-24,CUST3425,Female,63,Groceries,4,192.0,768.0,4,2023,Retired,High
TX040515,2023-11-24,CUST2577,Male,26,Beauty,12,369.0,4428.0,4,2023,Youth,High
TX040516,2023-11-24,CUST7118,Female,34,Books,13,124.0,1612.0,4,2023,Youth,High
TX040517,2023-11-24,CUST4058,Female,66,Books,13,106.0,1378.0,4,2023,Retired,High
TX040518,2023-11-24,CUST9339,Female,63,Beauty,20,332.0,6640.0,4,2023,Retired,High
TX040519,2023-11-24,CUST2563,Male,21,Books,8,44.0,352.0,4,2023,Teenager,Medium
TX040520,2023-11-24,CUST9613,Female,46,Clothing,11,223.0,2453.0,4,2023,Middle Aged,High
TX040521,2023-11-24,CUST2020,Female,23,Books,17,413.0,7021.0,4,2023,Teenager,High
TX040522,2023-11-24,CUST7689,Female,23,Beauty,9,419.0,3771.0,4,2023,Teenager,High
TX040523,2023-11-24,CUST8502,Male,56,Groceries,12,253.0,3036.0,4,2023,Middle Aged,High
TX040524,2023-11-24,CUST3485,Female,22,Clothing,4,455.0,1820.0,4,2023,Teenager,High
TX040525,2023-11-24,CUST6888,Male,67,Sports,7,348.0,2436.0,4,2023,Retired,High
TX040526,2023-11-24,CUST7913,Female,62,Books,14,54.0,756.0,4,2023,Retired,High
TX040527,2023-11-24,CUST3543,Female,36,Groceries,8,292.0,2336.0,4,2023,Youth,High
TX040528,2023-11-24,CUST1855,Male,66,Groceries,7,467.0,3269.0,4,2023,Retired,High
TX040529,2023-11-24,CUST6918,Male,22,Beauty,15,58.0,870.0,4,2023,Teenager,High
TX040530,2023-11-24,CUST6722,Male,22,Groceries,12,132.0,1584.0,4,2023,Teenager,High
TX040531,2023-11-24,CUST8323,Female,57,Groceries,12,214.0,2568.0,4,2023,Middle Aged,High
TX040532,2023-11-24,CUST8522,Female,27,Electronics,1,341.0,341.0,4,2023,Youth,Medium
TX040533,2023-11-24,CUST4509,Female,59,Books,8,158.0,1264.0,4,2023,Middle Aged,High
TX040534,2023-11-24,CUST1991,Male,70,Clothing,7,145.0,1015.0,4,2023,Retired,High
TX040535,2023-11-24,CUST6382,Male,26,Books,3,96.0,288.0,4,2023,Youth,Medium
TX040536,2023-11-24,CUST1826,Male,51,Electronics,15,312.0,4680.0,4,2023,Middle Aged,High
TX040537,2023-11-24,CUST6030,Male,50,Groceries,4,286.0,1144.0,4,2023,Middle Aged,High
TX040538,2023-11-24,CUST5068,Male,58,Beauty,3,271.0,813.0,4,2023,Middle Aged,High
TX040539,2023-11-24,CUST5241,Female,41,Electronics,4,497.0,1988.0,4,2023,Middle Aged,High
TX040540,2023-11-24,CUST0358,Female,49,Groceries,20,218.0,4360.0,4,2023,Middle Aged,High
TX040541,2023-11-24,CUST0943,Female,28,Clothing,3,371.0,1113.0,4,2023,Youth,High
TX040542,2023-11-24,CUST8118,Female,22,Sports,8,397.0,3176.0,4,2023,Teenager,High
TX040543,2023-11-24,CUST3910,Female,44,Beauty,10,456.0,4560.0,4,2023,Middle Aged,High
