id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews
16893216,Private Room in Nice Apt. Close to Manhattan. WIFI,75655506147,unconfirmed,Gabriela,Queens,Astoria,40.77418,-73.93545,United States,US,1,flexible,Private room,2005,"$1,192 ",$238 ,1,62
53998387,Greenpoint room,96523574712,verified,Carlos,Brooklyn,Greenpoint,40.73616,-73.95511,United States,US,0,flexible,Private room,2011,$736 ,$147 ,3,0
6667934,private bedroom in greenpoint pad,81464660332,unconfirmed,Niki,Brooklyn,Greenpoint,40.72555,-73.94846,United States,US,1,flexible,Private room,2017,$418 ,$84 ,3,2
15697487,"Sunny apartment, great amenties and transporation.",3469159865,unconfirmed,Victoria,Manhattan,Harlem,40.81138,-73.95442,United States,US,1,moderate,Entire home/apt,2006,$52 ,$10 ,3,22
52332098,New York Bedroom for rent in East Harlem,34628152696,unconfirmed,Arthur,Manhattan,East Harlem,40.79661,-73.93832,United States,US,1,strict,Private room,2019,$577 ,$115 ,5,3
10654988,Modern bright spacious duplex apartment,15907805498,unconfirmed,Jonathan,Manhattan,Harlem,40.8235,-73.94332,United States,US,0,strict,Entire home/apt,2021,$490 ,$98 ,5,74
33242401,"Spacious, Safe, and Furnished",5269803008,verified,Jonathan,Manhattan,Harlem,40.82863,-73.95131,United States,US,1,moderate,Entire home/apt,2008,$771 ,$154 ,5,24
33361698,Slope Top Apartment | 12 Mins to Prospect Park,1708487637,verified,Sayra,Brooklyn,Sunset Park,40.65789,-73.98977,United States,US,0,moderate,Entire home/apt,2005,$448 ,$90 ,2,17
38319142,R&R on mount Morris,77187091538,unconfirmed,Ronald,Manhattan,East Harlem,40.79967,-73.94463,United States,US,1,moderate,Entire home/apt,2014,$112 ,$22 ,30,29
52658507,One Bedroom Apartment beside Empire State #6,26085041807,verified,Alberto,Manhattan,Midtown,40.74706,-73.98689,United States,US,1,strict,Entire home/apt,2022,"$1,046 ",$209 ,1,7
10365030,Sunny one-bedroom with terrace in Park Slope,9591938151,unconfirmed,Alicia,Brooklyn,South Slope,40.6612,-73.98568,United States,US,1,moderate,Entire home/apt,2006,$628 ,$126 ,70,3
33134150,Brooklyn Spacious Hip+Cosy Room in 2 bdr apartment,13909796720,unconfirmed,Kate + Max,Brooklyn,Bensonhurst,40.61799,-73.99108,United States,US,0,moderate,Private room,2012,$238 ,$48 ,4,47
41936155,Private Apartment in the Heart of East Village,26313300941,verified,Chin,Manhattan,East Village,40.72716,-73.9783,United States,US,0,moderate,Entire home/apt,2011,"$1,129 ",$226 ,30,17
50777374,Clean and Cozy Room in Meatpacking District,29762552208,unconfirmed,Kate,Manhattan,Chelsea,40.74383,-74.0034,United States,US,0,moderate,Private room,2022,"$1,006 ",$201 ,3,0
47118938,Brooklyn's Cozy Jewel II,77507018232,unconfirmed,Faith,Brooklyn,Crown Heights,40.67171,-73.93273,United States,US,0,flexible,Entire home/apt,2020,$382 ,$76 ,5,35
20590312,"Girls House - ""Bauhinia"" Lower Bed 紐約民宿",79473659288,verified,Tong,Brooklyn,Cypress Hills,40.68217,-73.8723,United States,US,0,moderate,Shared room,2015,"$1,095 ",$219 ,1,25
8062492,Room in quiet Brooklyn home,30267823436,verified,Benjamin,Brooklyn,Kensington,40.64637,-73.97863,United States,US,0,strict,Private room,2021,"$1,029 ",$206 ,18,1
33483204,Unique Place in New York City,96377596133,verified,Alexandra,Brooklyn,Flatbush,40.63932,-73.96339,United States,US,1,strict,Entire home/apt,2019,$824 ,$165 ,4,33
18417012,"Sunlit Room in Prospect Heights, Brooklyn",56762110255,verified,Rania,Brooklyn,Crown Heights,40.67652,-73.96198,United States,US,1,moderate,Private room,2021,$673 ,$135 ,7,0
17539960,"Sunny spacious apt in Greenpoint, Brooklyn",34279093722,unconfirmed,Jessica,Brooklyn,Greenpoint,40.72904,-73.95433,United States,US,0,flexible,Entire home/apt,2020,$965 ,$193 ,45,0
50409542,Your home while you explore NYC! Near Central Park,49155835141,unconfirmed,Agnes,Manhattan,East Harlem,40.78918,-73.94652,United States,US,0,moderate,Entire home/apt,2019,$584 ,$117 ,7,17
27589058,Charming Area! Private Room!,59022332330,unconfirmed,Jasmine,Manhattan,Greenwich Village,40.728,-74.00032,United States,US,0,strict,Private room,2015,$268 ,$54 ,1,0
51969789,AMAZING Greenpoint/Williamsburg PRIVATE Room,87315779341,verified,Elena,Brooklyn,Greenpoint,40.73304,-73.95125,United States,US,1,moderate,Private room,2008,$191 ,$38 ,1,16
6241006,Cosy 1 bed in trendy East Village!,1243351824,verified,Kristine,Manhattan,East Village,40.72457,-73.98142,United States,US,0,flexible,Entire home/apt,2010,"$1,164 ",$233 ,2,5
34495017,The Treehouse - Williamsburg Film/Photo Studio,13006024438,verified,Katie,Brooklyn,Williamsburg,40.71278,-73.94681,United States,US,1,flexible,Entire home/apt,2011,$705 ,$141 ,1,20
42805475,Shared apartment by the Central Park,928404504,unconfirmed,Owen,Manhattan,East Harlem,40.80073,-73.94328,United States,US,0,flexible,Shared room,2021,"$1,112 ",$222 ,1,17
44813086,Columbus Circle Lincoln center Central park,82955283290,unconfirmed,Ronnie,Manhattan,Upper West Side,40.77048,-73.98252,United States,US,0,flexible,Private room,2015,$996 ,$199 ,3,11
55856324,City Island studio apartment retreat,92730894628,verified,Molly,Bronx,City Island,40.84802,-73.78963,United States,US,0,moderate,Entire home/apt,2004,$652 ,$130 ,2,31
44570074,Harlem Charm,56005985078,verified,Jing,Manhattan,Harlem,40.81446,-73.9379,United States,US,0,strict,Entire home/apt,2012,$371 ,$74 ,3,9
24776746,Great Room In Bed-stuy! J TRAIN,32398804205,unconfirmed,James,Brooklyn,Bedford-Stuyvesant,40.69103,-73.92719,United States,US,0,flexible,Private room,2003,$960 ,$192 ,3,1
28756068,Renovated Cozy room  for 2 or solo traveler,79527280499,verified,Izabel,Brooklyn,Windsor Terrace,40.6489,-73.97483,United States,US,0,moderate,Private room,2020,$457 ,$91 ,1,231
53263828,Cozy Hidden Gem Near All,3676192357,verified,Sam,Brooklyn,Prospect-Lefferts Gardens,40.66061,-73.96209,United States,US,1,flexible,Entire home/apt,2004,$658 ,$132 ,3,53
28129760,Perfect Location - Midtown Manhattan Modern 2BD!,24834484122,verified,Lynn,Manhattan,Kips Bay,40.74612,-73.9796,United States,US,1,moderate,Entire home/apt,2013,$346 ,$69 ,4,0
6838595,Charming Studio by Bryant Park,68256501156,unconfirmed,Elaine,Manhattan,Midtown,40.75245,-73.98442,United States,US,0,moderate,Entire home/apt,2013,$378 ,$76 ,1,3
45887309,"Bright, spacious, private room",52858893467,verified,Denise,Brooklyn,Bushwick,40.70119,-73.91154,United States,US,1,flexible,Private room,2015,$252 ,$50 ,2,2
46316446,Sunny Private Room in Harlem,46099449183,unconfirmed,Analisa,Manhattan,Harlem,40.82788,-73.94835,United States,US,0,moderate,Shared room,2009,$821 ,$164 ,5,0
17270989,1 BR in 2 BR Apartment (Furniture Included),4815622735,verified,Matt,Manhattan,East Village,40.72756,-73.98867,United States,US,0,strict,Private room,2014,$384 ,$77 ,27,0
12572021,Huge quiet modern oasis,89662902857,verified,Tal,Brooklyn,Prospect Heights,40.67915,-73.96913,United States,US,1,flexible,Entire home/apt,2010,"$1,165 ",$233 ,2,2
13169610,Bright and Clean One Bedroom - Females Only!,72474923952,unconfirmed,Alexi,Manhattan,East Village,40.72766,-73.98249,United States,US,0,moderate,Private room,2013,$842 ,$168 ,3,26
22233405,The Hampton,76380938496,verified,Mo,Queens,Howard Beach,40.66146,-73.85638,United States,US,1,strict,Entire home/apt,2005,$651 ,$130 ,1,13
39457433,"Comfortable, clean & quiet in EV",47649546130,verified,Casper,Manhattan,Gramercy,40.73337,-73.984,United States,US,1,flexible,Private room,2009,$686 ,$137 ,1,323
17974620,"Spacious studio, centrally located to all of NYC",92759082609,unconfirmed,Mitchell,Manhattan,Upper East Side,40.76521,-73.96491,United States,US,0,flexible,Entire home/apt,2012,$68 ,$14 ,2,2
49995869,Dominiques NYC 4Bedrm crashpad**Stay here**metro,2214398851,unconfirmed,Vie,Bronx,Eastchester,40.88207,-73.83538,United States,US,0,moderate,Entire home/apt,2009,"$1,152 ",$230 ,2,2
18297715,Brooklyn Family Home with a View of a Pool,39111692795,verified,Yuna,Brooklyn,East Flatbush,40.64934,-73.94508,United States,US,0,moderate,Entire home/apt,2019,"$1,063 ",$213 ,5,0
54497666,Green and spacious 1 Bedroom Apt with balcony!,26946000604,unconfirmed,Grace,Brooklyn,Bedford-Stuyvesant,40.69458,-73.94581,United States,US,0,moderate,Private room,2007,$724 ,$145 ,5,0
3785480,"Beautiful Apt x Rent in Astoria, NY",91493505177,verified,Jeanny,Queens,Long Island City,40.76481,-73.93163,United States,US,0,strict,Entire home/apt,2020,"$1,125 ",$225 ,6,25
41930632,Family House 旅行客栈,41775284719,unconfirmed,George,Queens,Fresh Meadows,40.73704,-73.79151,United States,US,1,strict,Entire home/apt,2017,$233 ,$47 ,1,13
42854630,Perfect master bedroom in Brooklyn garden duplex,42523342139,unconfirmed,Laurel,Brooklyn,Bushwick,40.69174,-73.91141,United States,US,0,flexible,Private room,2009,$98 ,$20 ,3,3
20882479,Bedroom Apartment in the Heart of Manhattan,88292449736,unconfirmed,Joana,Manhattan,Murray Hill,40.74536,-73.97506,United States,US,1,moderate,Private room,2020,$208 ,$42 ,2,13
45263210,"Private bedroom, Queenbed on suite bath and closet",55018216774,unconfirmed,Diane,Manhattan,East Harlem,40.80141,-73.94341,United States,US,1,moderate,Private room,2010,$832 ,$166 ,6,0
13819114,Clean and Comfortable Room near Columbia,33537222731,verified,Dan,Manhattan,Morningside Heights,40.81233,-73.95717,United States,US,0,flexible,Private room,2018,$147 ,$29 ,3,0
8869402,Fully Private Suite in Home,252632051,verified,Patricia,Brooklyn,Prospect-Lefferts Gardens,40.65993,-73.95725,United States,US,1,moderate,Entire home/apt,2005,$240 ,$48 ,1,151
3151440,Near Columbia Universit/Female only,31211091779,verified,Rong,Manhattan,Harlem,40.82039,-73.95514,United States,US,1,moderate,Private room,2022,$794 ,$159 ,1,5
4802265,Labor Day Special: Brooklyn Base Camp,72701547628,unconfirmed,Ashleigh,Brooklyn,Crown Heights,40.6763,-73.95764,United States,US,1,strict,Private room,2004,"$1,193 ",$239 ,3,0
38282691,"Bright, Airy, Quiet 1 Bd",3674859465,verified,Babita,Manhattan,Kips Bay,40.73943,-73.97957,United States,US,1,flexible,Entire home/apt,2016,$322 ,$64 ,30,24
39772796,Large 2 bedroom apt in Manhattan,58488239643,verified,Somaya,Manhattan,Harlem,40.82434,-73.93957,United States,US,1,strict,Entire home/apt,2010,$673 ,$135 ,180,0
52836900,Entire apt in Manhattan. 15 mins to Times Square!,32792970632,verified,Peiyi,Manhattan,East Harlem,40.80942,-73.93701,United States,US,1,flexible,Entire home/apt,2020,$690 ,$138 ,3,118
7480367,CLASSY BROWNSTONE FOR UP TO 5!! Fee for extra beds,21867595033,verified,Sha,Brooklyn,Bedford-Stuyvesant,40.68357,-73.94126,United States,US,0,moderate,Entire home/apt,2016,$419 ,$84 ,2,26
7660969,Light-filled Room in Renovated Apt,24372804552,unconfirmed,Manny,Brooklyn,Williamsburg,40.7069,-73.96833,United States,US,0,strict,Private room,2008,$310 ,$62 ,2,1
30310792,"Cute Calm Place 2mins to Subway, Mins to Manhattan",6417959039,unconfirmed,Brooklyn P,Queens,Ridgewood,40.69772,-73.90738,United States,US,0,flexible,Private room,2009,$199 ,$40 ,1,46
54288345,Sleek and Modern Studio Apartment,64542411086,unconfirmed,Brandon,Brooklyn,Williamsburg,40.71657,-73.96512,United States,US,0,moderate,Entire home/apt,2020,$602 ,$120 ,15,0
36124855,Central Park Apartment Furnished studio Rentals 8,91139208973,unconfirmed,JRAC Manhattan Realty,Manhattan,Upper West Side,40.79596,-73.96328,United States,US,1,strict,Entire home/apt,2005,"$1,187 ",$237 ,30,2
14471381,Taste of the Suburbs in Greenpoint,15122814143,unconfirmed,Caleb,Brooklyn,Greenpoint,40.72785,-73.95452,United States,US,0,flexible,Private room,2016,$321 ,$64 ,3,4
33684793,Orange Blossom Suite with BBQ grill,53220505074,verified,Yves,Brooklyn,East Flatbush,40.63985,-73.95,United States,US,0,strict,Entire home/apt,2021,$370 ,$74 ,3,1
53819994,Luxurious New Building in the Heart of Bushwick,80944438209,unconfirmed,Alexandre,Brooklyn,Bushwick,40.69905,-73.92466,United States,US,1,strict,Entire home/apt,2015,"$1,010 ",$202 ,4,0
26228191,Awesome midtown apartment near Times square,59678521295,unconfirmed,Bosi,Manhattan,Hell's Kitchen,40.76377,-73.9873,United States,US,0,moderate,Entire home/apt,2021,$891 ,$178 ,31,0
54223726,Prime Location! The Mid/Upper East side Grey Room,40997397921,unconfirmed,Giovanna,Manhattan,Upper East Side,40.76258,-73.96252,United States,US,1,flexible,Private room,2013,$446 ,$89 ,1,82
25565983,"Jfk min away. Welcome to the beach! Fun,sand,surf",92773145666,verified,Sata,Queens,Far Rockaway,40.60412,-73.75163,United States,US,0,strict,Private room,2013,$554 ,$111 ,2,0
12194248,Longer-term 2-bedroom in Nolita with terrace.,18851802668,unconfirmed,Steve,Manhattan,Nolita,40.72243,-73.996,United States,US,1,moderate,Entire home/apt,2008,$236 ,$47 ,1,0
29012335,Historic Townhouse with Private Backyard,82386447582,verified,Raymond,Manhattan,Harlem,40.80454,-73.9462,United States,US,1,strict,Entire home/apt,2017,$79 ,$16 ,1,306
21684971,Manhattan Sights & Sound (Ladies Only),88044265825,unconfirmed,Carly,Manhattan,Kips Bay,40.74355,-73.97936,United States,US,1,moderate,Shared room,2003,$157 ,$31 ,2,2
30124667,HEART OF BUSHWICK,72508076624,verified,Patrick,Brooklyn,Bushwick,40.70744,-73.9229,United States,US,1,flexible,Private room,2022,"$1,067 ",$213 ,1,29
31894789,City Island studio apartment retreat,64834905160,unconfirmed,Molly,Bronx,City Island,40.84825,-73.79012,United States,US,0,flexible,Entire home/apt,2010,$151 ,$30 ,2,50
15938290,Spacious 1 BR APT right next to Central Park,14758629623,unconfirmed,,Manhattan,Upper West Side,40.76877,-73.98371,United States,US,0,moderate,Entire home/apt,2022,"$1,162 ",$232 ,5,1
27162130,Centrally Located Private 2BR Residence ♛,1798485647,unconfirmed,Andrew,Manhattan,Hell's Kitchen,40.7655,-73.98871,United States,US,1,strict,Entire home/apt,2022,$905 ,$181 ,1,0
31278422,Sunset Retreat - Oasis near Industry City...,66588741429,unconfirmed,Haydee,Brooklyn,Sunset Park,40.64158,-74.01115,United States,US,1,strict,Entire home/apt,2020,$649 ,$130 ,3,94
4375337,Dorm Sz Room. Near 2 & 5 train 180 st Bronx zoo,33817426906,verified,Monica,Bronx,Van Nest,40.8423,-73.87055,United States,US,0,flexible,Private room,2022,"$1,168 ",$234 ,30,6
29175264,Private & Cozy Studio in the center of NYC,15134821716,verified,Ignacio,Manhattan,Kips Bay,40.74372,-73.98066,United States,US,0,strict,Entire home/apt,2019,$360 ,$72 ,1,86
17320144,"Backyard BK! Live like a NY’er in modern, new reno",11453734887,verified,Danielle,Brooklyn,Bedford-Stuyvesant,40.6886,-73.92937,United States,US,0,flexible,Entire home/apt,2007,$665 ,$133 ,4,53
5430782,"Ideal Location, Spacious IBr",56370811173,unconfirmed,Sagnes,Manhattan,Kips Bay,40.74174,-73.97878,United States,US,0,flexible,Private room,2003,$143 ,$29 ,7,1
46914035,Brownstone apartment in Bed-Stuy,79427265097,verified,Tim,Brooklyn,Bedford-Stuyvesant,40.68953,-73.93187,United States,US,0,moderate,Private room,2020,$640 ,$128 ,2,1
15583713,Cozy spot,75237758115,unconfirmed,Yves,Queens,Hollis,40.71455,-73.7613,United States,US,0,strict,Entire home/apt,2022,$568 ,$114 ,1,3
7464903,Spacious 2BR apt in UES,41242969973,verified,Michael,Manhattan,Upper East Side,40.78419,-73.94851,United States,US,0,moderate,Entire home/apt,2017,$704 ,$141 ,5,0
27405142,My Vintage Brooklyn Hideaway (Williamsburg),6389094817,verified,Colleen,Brooklyn,Williamsburg,40.71606,-73.94367,United States,US,1,flexible,Entire home/apt,2005,$377 ,$75 ,5,0
11161999,ENTIRE FLOR :) PRIVATE entrance&full bathroom! :D,16858783348,unconfirmed,Jasmin,Brooklyn,Bushwick,40.69972,-73.93192,United States,US,1,flexible,Private room,2015,$672 ,$134 ,1,208
23894171,Room,63605817938,unconfirmed,Jade,Queens,Woodside,40.74554,-73.89831,United States,US,0,strict,Private room,2016,$477 ,$95 ,2,0
5195502,Magical rowhouse and garden in Williamsburg,39052827476,unconfirmed,Annie,Brooklyn,Williamsburg,40.71212,-73.94965,United States,US,0,strict,Entire home/apt,2022,$189 ,$38 ,4,58
16936848,Cozy East Village Studio,49053257335,unconfirmed,Megan,Manhattan,East Village,40.72712,-73.98233,United States,US,0,strict,Entire home/apt,2022,$267 ,$53 ,2,14
28158479,Art and View authentic Williamsburg Loft,46638663402,verified,Roberto,Brooklyn,Williamsburg,40.71299,-73.96559,United States,US,1,moderate,Entire home/apt,2014,"$1,176 ",$235 ,2,0
14168168,Your Brooklyn pad,49372774944,verified,Luke,Brooklyn,Bushwick,40.70232,-73.92935,United States,US,1,moderate,Private room,2016,$747 ,$149 ,1,1
2411358,Lovely 1-bedroom-heart of Astoria,34366248368,verified,Nicholas,Queens,Astoria,40.76062,-73.9175,United States,US,1,strict,Entire home/apt,2021,$802 ,$160 ,70,44
24434873,2BR in Hell's Kitchen w/ Gym + Pool close to the subway by Blueground,98176746478,verified,Blueground,Manhattan,Hell's Kitchen,40.76186,-73.99714,United States,US,0,strict,Entire home/apt,2015,$353 ,$71 ,30,0
25239574,"Your Private Oasis In A Shared Apt, Near 3 Trains!",50552553836,unconfirmed,Yuval,Queens,Ridgewood,40.70893,-73.89636,United States,US,1,flexible,Private room,2017,"$1,052 ",$210 ,30,0
19593963,3 Level Loft♦♦♦Private Terrace W/views ♦♦♦Flatiron,58046129709,verified,Eric,Manhattan,Midtown,40.74493,-73.9824,United States,US,0,flexible,Entire home/apt,2018,$319 ,$64 ,5,39
43232403,In ❤️ of West Village- Entire Apt,29007806514,unconfirmed,Jennifer,Manhattan,Greenwich Village,40.72868,-73.99901,United States,US,0,strict,Entire home/apt,2014,$260 ,$52 ,1,173
46921767,Spacious Room in Sunny Brownstone (Ft. Greene),82665795674,verified,Chandra,Brooklyn,Clinton Hill,40.6866,-73.96761,United States,US,0,moderate,Private room,2018,$555 ,$111 ,2,0
13314312,Private Room in Cozy East Village Apt,81250649726,unconfirmed,Marina,Manhattan,East Village,40.72286,-73.98025,United States,US,0,moderate,Private room,2009,$536 ,$107 ,2,0
23474975,B in Brooklyn!,40855179966,verified,Brittney,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95862,United States,US,1,moderate,Entire home/apt,2011,"$1,034 ",$207 ,2,8
5493192,Heavenly Hell's Kitchen private room in 2bdrm,33381093806,verified,James,Manhattan,Hell's Kitchen,40.75691,-73.9984,United States,US,1,moderate,Private room,2020,$542 ,$108 ,2,35
43829992,"Entire Unit 2BR+bathroom, 20min to Manhattan",46351283465,unconfirmed,Michelle & Eddie,Queens,Elmhurst,40.7369,-73.87613,United States,US,1,moderate,Entire home/apt,2003,$733 ,$147 ,1,134
50288036,LARGE 2 BEDROOM APT NEAR CENTRAL PARK,14066260400,unconfirmed,Inna,Manhattan,East Harlem,40.78815,-73.9436,United States,US,0,strict,Entire home/apt,2011,$420 ,$84 ,30,12
47951807,RENOVATED APT NEXT TO EXPRESS TRAIN,41664744310,unconfirmed,Caty,Manhattan,Harlem,40.826,-73.94314,United States,US,0,moderate,Private room,2020,$964 ,$193 ,2,5
39698236,Brooklyn Apt: 1 Bedroom w/Garden,89958848956,verified,Katherine / François,Brooklyn,Sunset Park,40.66059,-73.99361,United States,US,1,flexible,Entire home/apt,2021,$71 ,$14 ,10,8
34766197,Sumptuous Brownstone Apt in the Heart Fort Greene,57220619204,unconfirmed,Rr,Brooklyn,Fort Greene,40.68916,-73.97762,United States,US,0,moderate,Entire home/apt,2020,"$1,180 ",$236 ,30,73
50671332,Renovated 2 Bedroom Williamsburg Dream Home,97461549393,unconfirmed,Greg And Amy,Brooklyn,Williamsburg,40.71026,-73.94744,United States,US,0,flexible,Entire home/apt,2012,"$1,129 ",$226 ,3,43
